from,post_id,text,publish_time,cnt_retweet,cnt_agree,cnt_comment,user_id,screen_name,name,url,action,avatar,img,imgs,query,sentiment_score,cluster,keywords
zhihu,3481064207,这件事和华为没有一丁点关系。赶紧下载视频，我只能说这么多了。,2024-04-28 08:19:40,0,243,10,c4f03a8b4ddb96880277e48830500607,哇为,哇为,https://www.zhihu.com/question/654303541/answer/3481064207,post,https://picx.zhimg.com/v2-f790249ed1de563a254a7e8b4735f6fe_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3483097617,华为M9就没测过中保研。M7更是测试都不敢做，老款的测试直接A柱断裂。反而吹嘘成安全。中保研数一数二高分的是理想L系列。反而被黑成不安全。行业百草枯，聚众行骗，是非颠倒,2024-04-29 22:39:26,0,234,62,593ff8c47b01954cfaa095629ca87db8,耳语的风,耳语的风,https://www.zhihu.com/question/654303541/answer/3483097617,post,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3480909885,逆天，原来手机互联卡死比车撞了后起火不解锁更重要。不是，华为你认真的？25w的车没有这个功能？晚上回家翻到赛里斯的用户手册了，对比旧m7的手册和新m7plus手册，赛里斯删掉了气囊弹出时车辆解锁，门把手弹出的描述，不知道是光删了描述还是怎么说。问界车友可以问一问客服。(手册aito官网可下载)逝者安息。,2024-04-30 00:48:42,0,802,112,296b5c3ad4583b016577ba5d731c60fc,加把劲骑士,加把劲骑士,https://www.zhihu.com/question/654303541/answer/3480909885,post,https://pic1.zhimg.com/v2-1d13718a8d3299cb95a63740042405f1_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-e5843551afc5bfc867999b68e5323c1d_720w.jpg?source=1def8aca,"['https://picx.zhimg.com/80/v2-e5843551afc5bfc867999b68e5323c1d_720w.jpg?source=1def8aca', 'https://pica.zhimg.com/80/v2-28e7e2dcfd4666e1feff604c567333cd_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-2f3d1a6112b19a5a264b2e474d7d4dc6_720w.jpg?source=1def8aca']",654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3480901387,已经不敢说什么。支持一下这个女性，希望她坚强，我也希望能给我们普通人一个结果，而不是删视频，私下处理。,2024-04-27 23:59:10,0,255,31,d33a072ace83c1f60cedc5d9e28f4e26,缓缓飘零的枫,缓缓飘零的枫,https://www.zhihu.com/question/654303541/answer/3480901387,post,https://picx.zhimg.com/v2-9fb11c1ae087c6c0ed2431ffbf13f25b_l.jpg?source=1def8aca,,[],654303541,0.5,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481860492,“任何试图操纵舆论的公司，它的产品应该慎重购买。”“因为一旦出现事故，首先做的就是操纵舆论，让当事人和质疑的人无法发声。”,2024-04-28 20:28:49,0,125,10,0f7e8475f4ab1bfe5c009c1c69ac44a9,木已初夏,木已初夏,https://www.zhihu.com/question/654303541/answer/3481860492,post,https://pic1.zhimg.com/v2-b938f3e7556ecade3a5a9f6c7cdb5813_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481544555,“为国捐躯，虽死犹荣”某手机品牌用户如是说。,2024-04-28 15:06:13,0,106,16,20ee21eeea2a09a4aadc9d78e99350d0,看云,看云,https://www.zhihu.com/question/654303541/answer/3481544555,post,https://picx.zhimg.com/v2-8c34d0244f12a1247dfba710e2e63b4e_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-3bdd61d074b7274ed26acd51465cc6a5_720w.jpg?source=1def8aca,['https://picx.zhimg.com/80/v2-3bdd61d074b7274ed26acd51465cc6a5_720w.jpg?source=1def8aca'],654303541,0.5,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481360665,热搜已经被公关了，遥遥领先,2024-04-28 12:14:57,0,200,5,ee56b7874d8b6fa08c35c235d02de057,清风不识字,清风不识字,https://www.zhihu.com/question/654303541/answer/3481360665,post,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654303541,1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3480996904,想撞都难，永不起火，遥遥领先你可以说那个飞出去的没系安全带，但是撞了车门都打不开啊？还有多大的相对速度能把人飞出去？AEB呢？马上五一了，上路的人会越来越多，如果有问题，终究是包不住的,2024-04-28 05:49:19,0,100,20,77f9da0bcde66d019015dced3b5a3406,林凌,林凌,https://www.zhihu.com/question/654303541/answer/3480996904,post,https://picx.zhimg.com/v2-e1b6192aa0d8dcf140ba189dea518a4c_l.jpg?source=1def8aca,,[],654303541,-0.5,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481298037,果然是出了事就华为智选，赛力斯的车，统计销量的时候就是鸿蒙智行。吹牛的时候就是想撞都难，安全才是最大的豪华，出事了AEB、GAEB甚至安全气囊都没出来！之前还嘲笑小米的车门把手，现在撞了车门把手直接锁死根本打不开。,2024-04-29 10:20:30,0,86,21,0824597e68fb234e3319652c79b7779f,以梦为马2030,以梦为马2030,https://www.zhihu.com/question/654303541/answer/3481298037,post,https://picx.zhimg.com/v2-9ac39aee38f372d37acb1549688487fa_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-9356ca34ba71a3de1c41d0a324852356_720w.jpg?source=1def8aca,"['https://picx.zhimg.com/80/v2-9356ca34ba71a3de1c41d0a324852356_720w.jpg?source=1def8aca', 'https://pica.zhimg.com/80/v2-39555837d6e0f4f605caf5f42208c9ba_720w.jpg?source=1def8aca']",654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481485727,去年苹果发布会，全网压热搜，然而几天后，一个苹果印第安员工照片火遍全网，特斯拉“刹车失灵”，连续霸占热搜不知道多少天，现在m7起火事故，肉眼可见的热度消失，知乎热榜挺了不到半天，微博也快了，正应了那句话，买了特斯拉，出了事全网帮你维权，买了某宗教产品，出了事全网挑你毛病然后让你消失,2024-04-28 14:16:43,0,2127,145,dceab972f32e961b7ab0b0f25a4ac1ad,青山布衣,青山布衣,https://www.zhihu.com/question/654303541/answer/3481485727,post,https://pic1.zhimg.com/v2-32d182df8e0928292bdbc4cd92798d06_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3480837024,逝者安息。人血馒头吃不得。除非是*为。“想撞都难”！“遥遥领先”！“全程0接管”！断裂的A柱！打不开的车门！降不下的车窗！为了突出自己的闪光点，用各种定制“民间小视频”在各平台疯狂轰炸，不负责任地引导驾驶者无底线地相信智驾，相信AEB。现在知道*为的千亿营销花在哪里了，平时小打小闹我为巍然不动，一旦出了事故，全网疯狂压热搜，删视频，一气呵成，全无半点生疏。再不济，把赛推到前面来，把责任推给死不瞑目的车主，然后可怜兮兮地说道：“你知道的，我们正在被美国制裁，我们……”呵！消失的问界！愿这一车老小在天堂安息！,2024-04-27 22:41:52,0,613,86,6bca52fed9231dc752d436c60fdb36db,君不见,君不见,https://www.zhihu.com/question/654303541/answer/3480837024,post,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481382810,早就说过一万回了现在要买东西，一定要买外国品牌，外国品牌出了事至少可以有一帮人帮你维权,2024-04-28 12:37:39,0,235,14,618ab63ab0863584a18e22248d788318,四刀暴击了,四刀暴击了,https://www.zhihu.com/question/654303541/answer/3481382810,post,https://picx.zhimg.com/v2-7861579c384577f265ae136fedec440e_l.jpg?source=1def8aca,,[],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481463869,其实这个事情就是一个很普遍存在的高速公路追尾车祸事故，如果其他品牌汽车发生这种等级的车祸，是形不成这种等级的新闻热度的。这个情况充分说明了两点。首先是公众默认华为产品的品质应该远优于同行，做不到就应该挨骂。这件事暴露出华为产品的安全性，还达不到公众的期望值。华为不可能生产出一辆出车祸时能绝对保障乘员生命安全的汽车，任何这一方面的宣传，都是极其不负责任的。如果这是自媒体对他们的宣传，这要么典型的捧杀，要么是无脑的盲目崇拜，根本不应该相信。如果这是华为自己的宣传，这肯定是虚假宣传，有关主管部门得对华为的这种宣传进行重罚，罚多少都不为过。我目前没看到余承东承诺过华为的汽车出车祸肯定不会死人，如果有这方面的承诺，可以请热心的网友点出来，该骂就得骂，狠狠的骂狠狠的罚。------其次就是很大一部分米粉群体们，对华为真的是赤裸裸仇恨。不管是知乎还是贴吧，在这个话题底下义愤填膺的人，翻翻他们的动态，十个里八个是米粉。同时哪怕说赤裸裸的仇恨华为的这批米粉群体们，其实内心也相当认同问界的安全等级，认为华为造的车，出车祸死人是不应该的。为什么这么说呢？因为在正常人眼里，这种等级的追尾事故死人是很普遍的事。何至于把这么一件很普通存在的高速追尾车祸，渲染成什么惊天动地的大事故。我不信哪个米粉敢拍着胸脯的打保票，su7以115公里的速度追尾大车，乘员在不系安全带的情况下，可以活下来，同时敢打保票车体肯定不会自燃，车门肯定能顺利打开。实际上连追尾报废超级吸能不带手刹小皮卡的实验，都要把电池全部断电以后才敢开始测试。综上所述，我发现黑华为最厉害的米粉群体，其实是赤裸裸的问界吹，他们居然真心的认为问界就不应该出现车祸。,2024-04-28 14:06:32,0,151,50,0fc325a68c0e543fd51d17e3f322739e,畅晓人生,畅晓人生,https://www.zhihu.com/question/654303541/answer/3481463869,post,https://picx.zhimg.com/v2-48ec800ec71d0033b9fa22aa7d63d3e4_l.jpg?source=1def8aca,,[],654303541,0.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481203820,这两年太流行回旋镖了。这就是东子说的旗下品牌车无一着火。看了家属抖音，三人死亡。隐藏式门把手弹不出来。破窗后也开不了车门。碰撞aeb无作用，车窗没下降，车门打不开，车辆碰撞起火，受伤人员活活烧死。。。太惨了！奉劝各位开车的时候专心一点，智驾什么的少用，智驾可以救人，也可以害人。这么大一洒水车，咋就没看见呢。这个视频发出来我该不会又喜提7天套餐吧？自己看吧https://www.zhihu.com/video/1767858453014511616,2024-04-28 17:47:18,0,113,29,714c4ab96eb5a2c0aedd959c7aedabef,苍山負雪(雷军粉),苍山負雪(雷军粉),https://www.zhihu.com/question/654303541/answer/3481203820,post,https://picx.zhimg.com/v2-93a8d7c5159b668ce73663d9160dafa3_l.jpg?source=1def8aca,https://pica.zhimg.com/80/v2-8715987ebe3f517531604a76833159ee_720w.jpg?source=1def8aca,['https://pica.zhimg.com/80/v2-8715987ebe3f517531604a76833159ee_720w.jpg?source=1def8aca'],654303541,-1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3483355193,买车就买华为系的车。就中国，平均下来每天大车祸800起，每天因车祸死亡人数200人。放心，这些都不会上热搜。只要华为系的车出车祸，不管任何原因，也不需要等交警公布调查结果，马上就会有数以万计的热心群众帮你主持公道，帮你审判，帮你鸣不平，帮你写小作文，分分钟上热搜。你买的不是车，是网红门票。,2024-04-30 16:08:50,0,161,25,adb6484c08f05109673c558d6ce9fdff,dominicli,dominicli,https://www.zhihu.com/question/654303541/answer/3483355193,post,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=1def8aca,,[],654303541,1.0,事故,如何看待赛力斯问界M7高速事故后起火？
zhihu,3481098800,之前回答过问题了，重复一下自己的观点：神特么反馈bug领取小礼品1.满载洒水车，就算是重卡都要遭殃，无论任何品牌小汽车都要遭殃2.所以，之前用撞重卡宣传的人真的很坏3.之前狂热粉丝不断玩AEB，让不懂的人放松了对驾驶的敬畏心，这样宣传其心可诛4.隐藏式门把手是脑残逝者安息洒水车如果是满载，这个重量下，就算是重卡，速度高一点撞上去，驾驶室也得遭殃不要说小汽车无论任何品牌小汽车也吃不消反过来，这也是我为什么反感这些品牌用撞重卡来宣传这种宣传给人一种我万能，我撞不坏的宣传感受如何看待 30 吨混凝土搅拌车侧翻压顶极氪009，双 A 柱完好无损？问界M9能够扛住前后两辆重卡的夹击是不是噱头？实验参数是什么？按照这样测还有那些车能达标？可是实际上，不要重卡，路上的洒水车你都惹不起采用这个宣传策略的人，真的很蠢很坏更离谱的是，之前AEB宣传的负面开始反噬了作为智驾版车主，我开不开智驾，我都相当谨慎驾驶可是某些粉丝，某些水军，就把问界的AEB吹得天花乱坠“想撞都难”“L2.999999”“问界百分百不会撞”给消费者一种问界一定刹得住的感觉让人对驾驶汽车失去敬畏的心理甚至有大V用人体做AEB测试，简直逆大天，为了吃人血馒头，黑流量，真的毫无底线其心可诛，其心可诛能把人甩出去车窗外的行车速度AEB也没用目前都是L2驾驶，都是车主兜底的但是，这些大V，粉丝，宣传它得LCC能紧急避险，不断玩AEB这不就是可以麻痹一部分对汽车科技不了解的人么？让他们过于相信高阶辅助驾驶，更容易酿成车祸么？这些人，连安全带都能不口，看到你这种宣传，开车的时候不是更肆无忌惮？这些宣传的人，狂热粉丝、水军，真的一点良心都没有希望大家谨慎安全驾驶顶不住，要删除微博跑路了最后，我想喷的是隐藏式门把手！虽然我的车也是隐藏式门把手但这是没得选，如果同样的配置，有非隐藏式的，我一定选非隐藏式的这些产品经理脑子都有病盲目跟风上隐藏式门把手当然，这一次打不开车门，可能是没有碰撞自动落锁但是，隐藏式门把手真的脑残！,2024-04-28 11:12:10,0,130,87,29a0fee8c0858d042a2908be64a3be4d,机汤TV,机汤TV,https://www.zhihu.com/question/654303541/answer/3481098800,post,https://picx.zhimg.com/v2-daf164be8dcdeef677c63f30f9376e0c_l.jpg?source=1def8aca,https://picx.zhimg.com/80/v2-724001a0664411f4eb2d7e80b9e4affb_720w.jpg?source=1def8aca,"['https://picx.zhimg.com/80/v2-724001a0664411f4eb2d7e80b9e4affb_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-fbd93cc3cbe2e1f6eadaa64cb26ab17d_720w.jpg?source=1def8aca', 'https://pic1.zhimg.com/80/v2-a086efc43afc74b6f6b8a7ca93367e1c_720w.jpg?source=1def8aca']",654303541,0.0,事故,如何看待赛力斯问界M7高速事故后起火？
